Estudiante5003;6;9
Estudiante5004;2;1
Estudiante5005;10;6
Estudiante5006;7;6
Estudiante5007;9;7
Estudiante5008;2;10
Estudiante5009;2;7
Estudiante5010;5;2
Estudiante5011;10;1
Estudiante5012;4;5
Estudiante5013;2;8
Estudiante5014;7;10
Estudiante5015;6;9
Estudiante5016;10;5
Estudiante5017;8;6
Estudiante5018;10;7
Estudiante5019;8;7
Estudiante5020;4;4
Estudiante5021;2;9
Estudiante5022;10;10
Estudiante5023;10;9
Estudiante5024;7;5
Estudiante5025;8;8
Estudiante5026;8;7
Estudiante5027;8;3
Estudiante5028;9;4
Estudiante5029;9;9
Estudiante5030;3;8
Estudiante5031;5;2
Estudiante5032;1;3
Estudiante5033;1;10
Estudiante5034;4;1
Estudiante5035;9;10
Estudiante5036;4;10
Estudiante5037;8;10
Estudiante5038;9;4
Estudiante5039;5;3
Estudiante5040;6;4
Estudiante5041;3;9
Estudiante5042;8;2
Estudiante5043;1;4
Estudiante5044;5;8
Estudiante5045;9;4
Estudiante5046;2;2
Estudiante5047;6;3
Estudiante5048;8;2
Estudiante5049;10;3
Estudiante5050;5;2
Estudiante5051;2;9
Estudiante5052;3;6
Estudiante5053;9;4
Estudiante5054;10;7
Estudiante5055;1;10
Estudiante5056;8;2
Estudiante5057;10;5
Estudiante5058;6;5
Estudiante5059;4;9
Estudiante5060;10;10
Estudiante5061;6;2
Estudiante5062;1;1
Estudiante5063;2;3
Estudiante5064;1;9
Estudiante5065;8;6
Estudiante5066;5;4
Estudiante5067;9;7
Estudiante5068;8;1
Estudiante5069;9;3
Estudiante5070;3;9
Estudiante5071;9;7
Estudiante5072;10;3
Estudiante5073;1;10
Estudiante5074;5;6
Estudiante5075;3;7
Estudiante5076;10;4
Estudiante5077;7;4
Estudiante5078;6;7
Estudiante5079;6;4
Estudiante5080;8;3
Estudiante5081;4;7
Estudiante5082;9;2
Estudiante5083;7;1
Estudiante5084;9;7
Estudiante5085;9;5
Estudiante5086;4;8
Estudiante5087;7;6
Estudiante5088;4;8
Estudiante5089;3;10
Estudiante5090;10;1
Estudiante5091;10;7
Estudiante5092;5;7
Estudiante5093;7;1
Estudiante5094;5;10
Estudiante5095;2;8
Estudiante5096;8;2
Estudiante5097;9;6
Estudiante5098;6;4
Estudiante5099;7;7
Estudiante5100;1;5
Estudiante5101;1;6
Estudiante5102;2;8
Estudiante5103;8;3
Estudiante5104;8;4
Estudiante5105;10;4
Estudiante5106;6;8
Estudiante5107;10;7
Estudiante5108;7;5
Estudiante5109;3;10
Estudiante5110;4;9
Estudiante5111;1;3
Estudiante5112;3;2
Estudiante5113;4;1
Estudiante5114;8;4
Estudiante5115;3;4
Estudiante5116;4;9
Estudiante5117;6;8
Estudiante5118;3;1
Estudiante5119;2;8
Estudiante5120;2;4
Estudiante5121;6;2
Estudiante5122;10;4
Estudiante5123;1;5
Estudiante5124;1;4
Estudiante5125;6;8
Estudiante5126;3;8
Estudiante5127;6;5
Estudiante5128;10;7
Estudiante5129;1;8
Estudiante5130;5;5
Estudiante5131;3;3
Estudiante5132;2;8
Estudiante5133;4;4
Estudiante5134;7;9
Estudiante5135;7;6
Estudiante5136;9;3
Estudiante5137;2;6
Estudiante5138;4;3
Estudiante5139;7;9
Estudiante5140;1;7
Estudiante5141;8;3
Estudiante5142;9;3
Estudiante5143;2;10
Estudiante5144;7;4
Estudiante5145;10;3
Estudiante5146;3;9
Estudiante5147;1;1
Estudiante5148;3;5
Estudiante5149;3;8
Estudiante5150;5;10
Estudiante5151;3;9
Estudiante5152;7;6
Estudiante5153;5;6
Estudiante5154;8;1
Estudiante5155;3;6
Estudiante5156;2;9
Estudiante5157;6;6
Estudiante5158;7;4
Estudiante5159;4;3
Estudiante5160;5;8
Estudiante5161;1;9
Estudiante5162;1;7
Estudiante5163;6;9
Estudiante5164;4;9
Estudiante5165;5;1
Estudiante5166;8;8
Estudiante5167;5;8
Estudiante5168;6;3
Estudiante5169;5;2
Estudiante5170;9;4
Estudiante5171;3;3
Estudiante5172;4;1
Estudiante5173;9;3
Estudiante5174;7;10
Estudiante5175;8;7
Estudiante5176;1;3
Estudiante5177;5;7
Estudiante5178;6;2
Estudiante5179;1;7
Estudiante5180;7;9
Estudiante5181;6;3
Estudiante5182;7;4
Estudiante5183;8;7
Estudiante5184;6;4
Estudiante5185;2;6
Estudiante5186;10;3
Estudiante5187;6;8
Estudiante5188;9;4
Estudiante5189;6;2
Estudiante5190;6;8
Estudiante5191;1;5
Estudiante5192;9;10
Estudiante5193;7;5
Estudiante5194;4;2
Estudiante5195;10;1
Estudiante5196;1;8
Estudiante5197;9;2
Estudiante5198;8;6
Estudiante5199;10;8
Estudiante5200;5;3
Estudiante5201;5;9
Estudiante5202;10;1
Estudiante5203;6;4
Estudiante5204;7;8
Estudiante5205;5;4
Estudiante5206;9;7
Estudiante5207;9;4
Estudiante5208;5;4
Estudiante5209;6;9
Estudiante5210;8;3
Estudiante5211;5;5
Estudiante5212;5;1
Estudiante5213;5;4
Estudiante5214;8;2
Estudiante5215;3;3
Estudiante5216;8;4
Estudiante5217;10;8
Estudiante5218;5;3
Estudiante5219;3;10
Estudiante5220;1;10
Estudiante5221;10;9
Estudiante5222;9;9
Estudiante5223;9;7
Estudiante5224;5;8
Estudiante5225;6;7
Estudiante5226;8;2
Estudiante5227;7;7
Estudiante5228;8;1
Estudiante5229;8;4
Estudiante5230;7;8
Estudiante5231;1;4
Estudiante5232;5;9
Estudiante5233;3;8
Estudiante5234;6;5
Estudiante5235;5;6
Estudiante5236;6;7
Estudiante5237;10;9
Estudiante5238;5;5
Estudiante5239;9;5
Estudiante5240;8;5
Estudiante5241;10;1
Estudiante5242;2;9
Estudiante5243;2;10
Estudiante5244;8;9
Estudiante5245;7;6
Estudiante5246;5;2
Estudiante5247;9;8
Estudiante5248;5;4
Estudiante5249;6;6
Estudiante5250;5;10
Estudiante5251;10;10
Estudiante5252;10;10
Estudiante5253;7;5
Estudiante5254;8;1
Estudiante5255;4;4
Estudiante5256;3;4
Estudiante5257;5;8
Estudiante5258;9;4
Estudiante5259;6;8
Estudiante5260;1;6
Estudiante5261;7;6
Estudiante5262;8;4
Estudiante5263;3;3
Estudiante5264;4;6
Estudiante5265;6;6
Estudiante5266;7;5
Estudiante5267;10;9
Estudiante5268;10;6
Estudiante5269;6;2
Estudiante5270;10;8
Estudiante5271;3;1
Estudiante5272;9;9
Estudiante5273;6;1
Estudiante5274;8;8
Estudiante5275;9;8
Estudiante5276;5;4
Estudiante5277;8;2
Estudiante5278;5;4
Estudiante5279;4;8
Estudiante5280;10;7
Estudiante5281;9;4
Estudiante5282;3;10
Estudiante5283;3;9
Estudiante5284;5;7
Estudiante5285;8;8
Estudiante5286;4;2
Estudiante5287;8;5
Estudiante5288;10;3
Estudiante5289;8;7
Estudiante5290;8;6
Estudiante5291;7;4
Estudiante5292;6;2
Estudiante5293;8;2
Estudiante5294;8;1
Estudiante5295;2;6
Estudiante5296;3;1
Estudiante5297;2;6
Estudiante5298;4;6
Estudiante5299;3;5
Estudiante5300;5;7
Estudiante5301;8;8
Estudiante5302;7;5
Estudiante5303;9;3
Estudiante5304;9;6
Estudiante5305;1;8
Estudiante5306;4;7
Estudiante5307;8;2
Estudiante5308;6;9
Estudiante5309;7;3
Estudiante5310;1;1
Estudiante5311;9;4
Estudiante5312;3;3
Estudiante5313;9;5
Estudiante5314;10;6
Estudiante5315;10;10
Estudiante5316;5;5
Estudiante5317;9;2
Estudiante5318;1;5
Estudiante5319;4;1
Estudiante5320;2;9
Estudiante5321;7;8
Estudiante5322;9;7
Estudiante5323;7;9
Estudiante5324;4;1
Estudiante5325;6;3
Estudiante5326;4;5
Estudiante5327;7;4
Estudiante5328;1;3
Estudiante5329;5;9
Estudiante5330;10;5
Estudiante5331;1;5
Estudiante5332;7;6
Estudiante5333;9;4
Estudiante5334;1;1
Estudiante5335;3;6
Estudiante5336;7;3
Estudiante5337;4;8
Estudiante5338;6;3
Estudiante5339;10;7
Estudiante5340;8;3
Estudiante5341;1;8
Estudiante5342;5;10
Estudiante5343;9;2
Estudiante5344;7;1
Estudiante5345;4;2
Estudiante5346;8;3
Estudiante5347;4;3
Estudiante5348;5;6
Estudiante5349;5;9
Estudiante5350;9;1
Estudiante5351;9;2
Estudiante5352;7;3
Estudiante5353;6;7
Estudiante5354;6;9
Estudiante5355;4;10
Estudiante5356;6;1
Estudiante5357;7;8
Estudiante5358;10;3
Estudiante5359;4;7
Estudiante5360;4;4
Estudiante5361;9;9
Estudiante5362;1;3
Estudiante5363;10;8
Estudiante5364;6;4
Estudiante5365;1;3
Estudiante5366;1;3
Estudiante5367;1;9
Estudiante5368;10;7
Estudiante5369;8;2
Estudiante5370;5;10
Estudiante5371;6;9
Estudiante5372;4;6
Estudiante5373;2;10
Estudiante5374;2;6
Estudiante5375;5;8
Estudiante5376;9;6
Estudiante5377;3;5
Estudiante5378;7;4
Estudiante5379;1;1
Estudiante5380;9;6
Estudiante5381;4;6
Estudiante5382;9;2
Estudiante5383;9;2
Estudiante5384;8;6
Estudiante5385;9;5
Estudiante5386;4;6
Estudiante5387;7;1
Estudiante5388;9;6
Estudiante5389;2;5
Estudiante5390;2;4
Estudiante5391;5;8
Estudiante5392;9;2
Estudiante5393;10;7
Estudiante5394;8;3
Estudiante5395;7;2
Estudiante5396;2;9
Estudiante5397;5;2
Estudiante5398;8;1
Estudiante5399;8;5
Estudiante5400;4;4
Estudiante5401;6;10
Estudiante5402;6;5
Estudiante5403;6;10
Estudiante5404;3;2
Estudiante5405;6;10
Estudiante5406;6;9
Estudiante5407;3;7
Estudiante5408;6;10
Estudiante5409;10;6
Estudiante5410;3;8
Estudiante5411;1;9
Estudiante5412;4;9
Estudiante5413;2;1
Estudiante5414;6;6
Estudiante5415;3;7
Estudiante5416;5;2
Estudiante5417;1;9
Estudiante5418;8;4
Estudiante5419;9;2
Estudiante5420;4;9
Estudiante5421;8;3
Estudiante5422;3;10
Estudiante5423;6;10
Estudiante5424;5;3
Estudiante5425;2;2
Estudiante5426;1;1
Estudiante5427;9;6
Estudiante5428;6;7
Estudiante5429;7;10
Estudiante5430;8;4
Estudiante5431;7;8
Estudiante5432;9;4
Estudiante5433;6;1
Estudiante5434;1;1
Estudiante5435;8;6
Estudiante5436;10;7
Estudiante5437;8;1
Estudiante5438;9;1
Estudiante5439;7;5
Estudiante5440;9;3
Estudiante5441;2;5
Estudiante5442;10;8
Estudiante5443;2;8
Estudiante5444;4;1
Estudiante5445;4;3
Estudiante5446;4;8
Estudiante5447;7;1
Estudiante5448;5;8
Estudiante5449;10;7
Estudiante5450;10;7
Estudiante5451;8;1
Estudiante5452;7;10
Estudiante5453;7;4
Estudiante5454;8;8
Estudiante5455;2;5
Estudiante5456;1;10
Estudiante5457;10;3
Estudiante5458;2;8
Estudiante5459;10;4
Estudiante5460;8;4
Estudiante5461;9;9
Estudiante5462;2;9
Estudiante5463;3;4
Estudiante5464;2;1
Estudiante5465;10;7
Estudiante5466;1;2
Estudiante5467;6;10
Estudiante5468;3;4
Estudiante5469;1;3
Estudiante5470;2;3
Estudiante5471;5;1
Estudiante5472;5;3
Estudiante5473;5;8
Estudiante5474;7;2
Estudiante5475;7;5
Estudiante5476;3;4
Estudiante5477;4;2
Estudiante5478;10;5
Estudiante5479;7;1
Estudiante5480;8;5
Estudiante5481;7;1
Estudiante5482;2;7
Estudiante5483;6;9
Estudiante5484;10;4
Estudiante5485;5;4
Estudiante5486;7;3
Estudiante5487;4;6
Estudiante5488;7;8
Estudiante5489;7;10
Estudiante5490;5;4
Estudiante5491;4;2
Estudiante5492;6;10
Estudiante5493;1;8
Estudiante5494;7;10
Estudiante5495;3;8
Estudiante5496;4;4
Estudiante5497;5;10
Estudiante5498;4;9
Estudiante5499;2;5
Estudiante5500;2;3
Estudiante5501;3;1
Estudiante5502;4;9
Estudiante5503;10;10
Estudiante5504;6;10
Estudiante5505;5;3
Estudiante5506;5;6
Estudiante5507;4;4
Estudiante5508;4;7
Estudiante5509;2;6
Estudiante5510;6;8
Estudiante5511;5;7
Estudiante5512;1;1
Estudiante5513;4;1
Estudiante5514;10;10
Estudiante5515;8;6
Estudiante5516;3;6
Estudiante5517;1;4
Estudiante5518;8;6
Estudiante5519;3;8
Estudiante5520;10;3
Estudiante5521;3;5
Estudiante5522;9;3
Estudiante5523;6;4
Estudiante5524;4;4
Estudiante5525;1;4
Estudiante5526;4;4
Estudiante5527;3;8
Estudiante5528;8;1
Estudiante5529;3;1
Estudiante5530;4;5
Estudiante5531;10;3
Estudiante5532;2;9
Estudiante5533;6;4
Estudiante5534;8;8
Estudiante5535;6;1
Estudiante5536;6;6
Estudiante5537;9;8
Estudiante5538;2;5
Estudiante5539;2;7
Estudiante5540;5;9
Estudiante5541;3;3
Estudiante5542;9;6
Estudiante5543;2;5
Estudiante5544;10;1
Estudiante5545;3;3
Estudiante5546;9;9
Estudiante5547;2;8
Estudiante5548;1;7
Estudiante5549;5;6
Estudiante5550;1;9
Estudiante5551;10;3
Estudiante5552;7;3
Estudiante5553;2;6
Estudiante5554;5;6
Estudiante5555;4;10
Estudiante5556;6;3
Estudiante5557;6;10
Estudiante5558;4;1
Estudiante5559;6;3
Estudiante5560;2;5
Estudiante5561;4;2
Estudiante5562;10;6
Estudiante5563;10;7
Estudiante5564;6;5
Estudiante5565;8;4
Estudiante5566;3;3
Estudiante5567;1;10
Estudiante5568;10;7
Estudiante5569;1;3
Estudiante5570;7;7
Estudiante5571;7;1
Estudiante5572;10;9
Estudiante5573;1;4
Estudiante5574;7;8
Estudiante5575;1;8
Estudiante5576;7;10
Estudiante5577;7;3
Estudiante5578;5;7
Estudiante5579;6;4
Estudiante5580;9;3
Estudiante5581;9;4
Estudiante5582;8;6
Estudiante5583;4;5
Estudiante5584;7;2
Estudiante5585;8;6
Estudiante5586;8;6
Estudiante5587;4;1
Estudiante5588;7;10
Estudiante5589;10;4
Estudiante5590;5;4
Estudiante5591;4;2
Estudiante5592;3;4
Estudiante5593;4;6
Estudiante5594;7;3
Estudiante5595;6;6
Estudiante5596;10;6
Estudiante5597;8;5
Estudiante5598;3;5
Estudiante5599;4;6
Estudiante5600;8;7
Estudiante5601;4;3
Estudiante5602;1;8
Estudiante5603;3;2
Estudiante5604;10;8
Estudiante5605;8;4
Estudiante5606;8;10
Estudiante5607;3;6
Estudiante5608;3;5
Estudiante5609;4;9
Estudiante5610;10;4
Estudiante5611;7;1
Estudiante5612;1;8
Estudiante5613;7;10
Estudiante5614;7;3
Estudiante5615;4;9
Estudiante5616;3;1
Estudiante5617;5;5
Estudiante5618;10;10
Estudiante5619;1;6
Estudiante5620;1;4
Estudiante5621;4;2
Estudiante5622;1;2
Estudiante5623;7;3
Estudiante5624;1;3
Estudiante5625;7;4
Estudiante5626;10;2
Estudiante5627;2;10
Estudiante5628;8;8
Estudiante5629;1;4
Estudiante5630;3;3
Estudiante5631;2;4
Estudiante5632;7;3
Estudiante5633;5;10
Estudiante5634;4;2
Estudiante5635;6;1
Estudiante5636;8;10
Estudiante5637;5;2
Estudiante5638;3;2
Estudiante5639;1;10
Estudiante5640;8;5
Estudiante5641;2;9
Estudiante5642;10;6
Estudiante5643;5;3
Estudiante5644;10;5
Estudiante5645;7;2
Estudiante5646;5;10
Estudiante5647;4;7
Estudiante5648;5;9
Estudiante5649;3;4
Estudiante5650;10;10
Estudiante5651;9;10
Estudiante5652;2;6
Estudiante5653;3;7
Estudiante5654;10;3
Estudiante5655;8;10
Estudiante5656;5;4
Estudiante5657;6;8
Estudiante5658;1;8
Estudiante5659;4;10
Estudiante5660;2;8
Estudiante5661;7;4
Estudiante5662;5;8
Estudiante5663;5;4
Estudiante5664;6;4
Estudiante5665;7;9
Estudiante5666;7;6
Estudiante5667;1;4
Estudiante5668;10;8
Estudiante5669;10;6
Estudiante5670;3;6
Estudiante5671;2;2
Estudiante5672;4;2
Estudiante5673;4;7
Estudiante5674;1;9
Estudiante5675;4;5
Estudiante5676;8;6
Estudiante5677;10;5
Estudiante5678;5;5
Estudiante5679;7;1
Estudiante5680;2;4
Estudiante5681;3;2
Estudiante5682;8;10
Estudiante5683;5;8
Estudiante5684;8;6
Estudiante5685;5;4
Estudiante5686;6;2
Estudiante5687;6;10
Estudiante5688;2;2
Estudiante5689;4;1
Estudiante5690;9;3
Estudiante5691;1;1
Estudiante5692;1;1
Estudiante5693;3;5
Estudiante5694;7;10
Estudiante5695;7;9
Estudiante5696;1;8
Estudiante5697;9;10
Estudiante5698;1;5
Estudiante5699;4;6
Estudiante5700;6;4
Estudiante5701;8;10
Estudiante5702;4;9
Estudiante5703;3;5
Estudiante5704;10;5
Estudiante5705;1;2
Estudiante5706;1;5
Estudiante5707;9;2
Estudiante5708;3;9
Estudiante5709;3;8
Estudiante5710;7;1
Estudiante5711;9;7
Estudiante5712;2;4
Estudiante5713;9;3
Estudiante5714;1;10
Estudiante5715;7;4
Estudiante5716;10;8
Estudiante5717;6;7
Estudiante5718;4;4
Estudiante5719;5;8
Estudiante5720;7;9
Estudiante5721;1;3
Estudiante5722;8;3
Estudiante5723;6;10
Estudiante5724;2;9
Estudiante5725;9;3
Estudiante5726;1;5
Estudiante5727;5;8
Estudiante5728;6;7
Estudiante5729;4;8
Estudiante5730;4;3
Estudiante5731;6;8
Estudiante5732;7;8
Estudiante5733;10;1
Estudiante5734;5;4
Estudiante5735;4;1
Estudiante5736;2;1
Estudiante5737;5;10
Estudiante5738;8;2
Estudiante5739;8;2
Estudiante5740;9;1
Estudiante5741;8;7
Estudiante5742;5;2
Estudiante5743;3;4
Estudiante5744;1;2
Estudiante5745;3;2
Estudiante5746;5;10
Estudiante5747;5;5
Estudiante5748;7;9
Estudiante5749;8;7
Estudiante5750;4;9
Estudiante5751;10;3
Estudiante5752;2;7
Estudiante5753;2;4
Estudiante5754;7;1
Estudiante5755;5;4
Estudiante5756;7;4
Estudiante5757;9;8
Estudiante5758;6;2
Estudiante5759;5;6
Estudiante5760;1;2
Estudiante5761;4;3
Estudiante5762;9;2
Estudiante5763;8;4
Estudiante5764;2;2
Estudiante5765;8;4
Estudiante5766;7;2
Estudiante5767;2;3
Estudiante5768;3;4
Estudiante5769;5;5
Estudiante5770;9;9
Estudiante5771;9;9
Estudiante5772;6;9
Estudiante5773;5;5
Estudiante5774;8;2
Estudiante5775;1;5
Estudiante5776;9;4
Estudiante5777;1;2
Estudiante5778;9;9
Estudiante5779;2;1
Estudiante5780;10;2
Estudiante5781;10;6
Estudiante5782;4;8
Estudiante5783;10;9
Estudiante5784;7;4
Estudiante5785;1;8
Estudiante5786;9;10
Estudiante5787;10;3
Estudiante5788;2;8
Estudiante5789;1;7
Estudiante5790;3;8
Estudiante5791;6;7
Estudiante5792;4;5
Estudiante5793;7;9
Estudiante5794;8;9
Estudiante5795;4;8
Estudiante5796;1;5
Estudiante5797;1;2
Estudiante5798;9;4
Estudiante5799;8;6
Estudiante5800;2;10
Estudiante5801;1;4
Estudiante5802;9;10
Estudiante5803;8;1
Estudiante5804;5;3
Estudiante5805;5;7
Estudiante5806;8;8
Estudiante5807;3;1
Estudiante5808;3;1
Estudiante5809;3;10
Estudiante5810;4;2
Estudiante5811;7;8
Estudiante5812;8;8
Estudiante5813;8;7
Estudiante5814;6;7
Estudiante5815;3;5
Estudiante5816;4;2
Estudiante5817;3;10
Estudiante5818;8;3
Estudiante5819;10;1
Estudiante5820;8;8
Estudiante5821;1;6
Estudiante5822;8;8
Estudiante5823;7;5
Estudiante5824;5;8
Estudiante5825;8;4
Estudiante5826;6;1
Estudiante5827;7;7
Estudiante5828;4;4
Estudiante5829;8;7
Estudiante5830;6;1
Estudiante5831;5;1
Estudiante5832;1;5
Estudiante5833;5;10
Estudiante5834;2;3
Estudiante5835;3;5
Estudiante5836;5;4
Estudiante5837;6;8
Estudiante5838;8;10
Estudiante5839;8;1
Estudiante5840;4;3
Estudiante5841;2;4
Estudiante5842;9;3
Estudiante5843;10;7
Estudiante5844;9;6
Estudiante5845;10;6
Estudiante5846;9;2
Estudiante5847;9;8
Estudiante5848;10;6
Estudiante5849;2;2
Estudiante5850;4;4
Estudiante5851;9;8
Estudiante5852;6;3
Estudiante5853;8;8
Estudiante5854;5;5
Estudiante5855;2;6
Estudiante5856;9;8
Estudiante5857;6;2
Estudiante5858;2;2
Estudiante5859;8;4
Estudiante5860;5;6
Estudiante5861;3;1
Estudiante5862;4;7
Estudiante5863;9;3
Estudiante5864;6;2
Estudiante5865;9;7
Estudiante5866;6;8
Estudiante5867;6;5
Estudiante5868;4;1
Estudiante5869;8;7
Estudiante5870;5;4
Estudiante5871;4;4
Estudiante5872;5;8
Estudiante5873;1;10
Estudiante5874;10;7
Estudiante5875;10;10
Estudiante5876;6;5
Estudiante5877;10;4
Estudiante5878;1;3
Estudiante5879;6;4
Estudiante5880;6;2
Estudiante5881;8;3
Estudiante5882;3;2
Estudiante5883;6;2
Estudiante5884;3;9
Estudiante5885;1;10
Estudiante5886;2;5
Estudiante5887;8;9
Estudiante5888;5;6
Estudiante5889;6;7
Estudiante5890;1;2
Estudiante5891;9;10
Estudiante5892;7;8
Estudiante5893;7;4
Estudiante5894;6;9
Estudiante5895;8;4
Estudiante5896;8;5
Estudiante5897;8;7
Estudiante5898;5;9
Estudiante5899;7;9
Estudiante5900;3;7
Estudiante5901;9;4
Estudiante5902;3;2
Estudiante5903;2;10
Estudiante5904;5;6
Estudiante5905;7;9
Estudiante5906;3;3
Estudiante5907;1;5
Estudiante5908;10;7
Estudiante5909;2;7
Estudiante5910;8;2
Estudiante5911;2;9
Estudiante5912;5;5
Estudiante5913;10;7
Estudiante5914;3;10
Estudiante5915;3;9
Estudiante5916;2;9
Estudiante5917;8;10
Estudiante5918;4;6
Estudiante5919;3;7
Estudiante5920;3;7
Estudiante5921;1;1
Estudiante5922;7;8
Estudiante5923;7;10
Estudiante5924;9;2
Estudiante5925;3;4
Estudiante5926;4;3
Estudiante5927;8;6
Estudiante5928;7;7
Estudiante5929;2;4
Estudiante5930;10;7
Estudiante5931;4;4
Estudiante5932;10;6
Estudiante5933;3;1
Estudiante5934;8;6
Estudiante5935;1;4
Estudiante5936;10;6
Estudiante5937;4;9
Estudiante5938;2;9
Estudiante5939;10;4
Estudiante5940;7;8
Estudiante5941;6;9
Estudiante5942;2;4
Estudiante5943;9;2
Estudiante5944;1;7
Estudiante5945;1;2
Estudiante5946;3;8
Estudiante5947;6;5
Estudiante5948;10;5
Estudiante5949;1;1
Estudiante5950;8;10
Estudiante5951;6;10
Estudiante5952;3;9
Estudiante5953;1;10
Estudiante5954;7;7
Estudiante5955;7;4
Estudiante5956;2;2
Estudiante5957;2;1
Estudiante5958;2;7
Estudiante5959;7;3
Estudiante5960;6;10
Estudiante5961;2;6
Estudiante5962;2;9
Estudiante5963;7;2
Estudiante5964;8;7
Estudiante5965;1;2
Estudiante5966;3;7
Estudiante5967;5;2
Estudiante5968;9;4
Estudiante5969;8;9
Estudiante5970;3;4
Estudiante5971;9;2
Estudiante5972;6;7
Estudiante5973;8;5
Estudiante5974;1;4
Estudiante5975;8;5
Estudiante5976;7;8
Estudiante5977;2;4
Estudiante5978;7;3
Estudiante5979;3;1
Estudiante5980;1;8
Estudiante5981;4;3
Estudiante5982;7;5
Estudiante5983;8;7
Estudiante5984;7;4
Estudiante5985;5;10
Estudiante5986;7;7
Estudiante5987;7;7
Estudiante5988;3;10
Estudiante5989;3;6
Estudiante5990;5;3
Estudiante5991;8;6
Estudiante5992;4;4
Estudiante5993;5;3
Estudiante5994;8;2
Estudiante5995;1;10
Estudiante5996;3;5
Estudiante5997;2;4
Estudiante5998;8;8
Estudiante5999;10;10
Estudiante6000;2;8
Estudiante6001;1;1
Estudiante6002;9;9
Estudiante6003;2;8
Estudiante6004;10;2
Estudiante6005;8;8
Estudiante6006;10;3
Estudiante6007;6;7
Estudiante6008;9;1
Estudiante6009;5;5
Estudiante6010;8;6
Estudiante6011;3;7
Estudiante6012;7;4
Estudiante6013;2;1
Estudiante6014;2;7
Estudiante6015;5;4
Estudiante6016;5;9
Estudiante6017;3;4
Estudiante6018;4;10
Estudiante6019;2;2
Estudiante6020;2;3
Estudiante6021;10;5
Estudiante6022;6;10
Estudiante6023;6;7
Estudiante6024;4;2
Estudiante6025;4;5
Estudiante6026;2;2
Estudiante6027;4;4
Estudiante6028;2;6
Estudiante6029;6;2
Estudiante6030;2;6
Estudiante6031;2;9
Estudiante6032;4;6
Estudiante6033;2;6
Estudiante6034;8;7
Estudiante6035;3;6
Estudiante6036;4;7
Estudiante6037;1;6
Estudiante6038;3;7
Estudiante6039;2;1
Estudiante6040;8;7
Estudiante6041;7;7
Estudiante6042;4;2
Estudiante6043;3;3
Estudiante6044;7;10
Estudiante6045;1;1
Estudiante6046;9;1
Estudiante6047;4;10
Estudiante6048;6;1
Estudiante6049;3;9
Estudiante6050;3;1
Estudiante6051;10;4
Estudiante6052;10;9
Estudiante6053;8;1
Estudiante6054;7;9
Estudiante6055;9;5
Estudiante6056;4;7
Estudiante6057;8;5
Estudiante6058;5;9
Estudiante6059;6;5
Estudiante6060;9;10
Estudiante6061;7;7
Estudiante6062;7;10
Estudiante6063;8;10
Estudiante6064;1;2
Estudiante6065;8;2
Estudiante6066;10;8
Estudiante6067;10;9
Estudiante6068;5;7
Estudiante6069;4;9
Estudiante6070;2;2
Estudiante6071;10;2
Estudiante6072;3;4
Estudiante6073;8;3
Estudiante6074;9;6
Estudiante6075;2;2
Estudiante6076;8;10
Estudiante6077;4;9
Estudiante6078;10;2
Estudiante6079;8;4
Estudiante6080;5;2
Estudiante6081;3;2
Estudiante6082;5;9
Estudiante6083;10;4
Estudiante6084;8;5
Estudiante6085;2;2
Estudiante6086;8;7
Estudiante6087;2;2
Estudiante6088;9;10
Estudiante6089;9;1
Estudiante6090;2;6
Estudiante6091;8;8
Estudiante6092;10;3
Estudiante6093;7;8
Estudiante6094;2;9
Estudiante6095;4;6
Estudiante6096;5;1
Estudiante6097;9;2
Estudiante6098;7;7
Estudiante6099;6;8
Estudiante6100;1;8
Estudiante6101;7;5
Estudiante6102;7;2
Estudiante6103;8;10
Estudiante6104;2;4
Estudiante6105;6;10
Estudiante6106;3;2
Estudiante6107;4;7
Estudiante6108;10;3
Estudiante6109;2;3
Estudiante6110;1;7
Estudiante6111;8;4
Estudiante6112;6;9
Estudiante6113;5;7
Estudiante6114;1;3
Estudiante6115;5;1
Estudiante6116;9;1
Estudiante6117;3;7
Estudiante6118;6;3
Estudiante6119;3;5
Estudiante6120;2;7
Estudiante6121;3;6
Estudiante6122;1;10
Estudiante6123;2;4
Estudiante6124;10;10
Estudiante6125;2;6
Estudiante6126;7;7
Estudiante6127;4;10
Estudiante6128;3;9
Estudiante6129;3;7
Estudiante6130;1;8
Estudiante6131;8;6
Estudiante6132;7;10
Estudiante6133;1;6
Estudiante6134;1;1
Estudiante6135;3;3
Estudiante6136;7;7
Estudiante6137;3;6
Estudiante6138;6;6
Estudiante6139;4;1
Estudiante6140;9;7
Estudiante6141;7;5
Estudiante6142;3;7
Estudiante6143;6;8
Estudiante6144;4;9
Estudiante6145;2;1
Estudiante6146;4;1
Estudiante6147;6;2
Estudiante6148;3;2
Estudiante6149;5;2
Estudiante6150;1;4
Estudiante6151;8;3
Estudiante6152;9;9
Estudiante6153;9;10
Estudiante6154;5;6
Estudiante6155;8;4
Estudiante6156;5;1
Estudiante6157;2;4
Estudiante6158;7;10
Estudiante6159;10;2
Estudiante6160;7;4
Estudiante6161;8;7
Estudiante6162;6;3
Estudiante6163;5;7
Estudiante6164;10;5
Estudiante6165;7;4
Estudiante6166;8;5
Estudiante6167;5;6
Estudiante6168;3;1
