Estudiante4925;3,00;1,00;2,00
Estudiante4926;7,00;1,00;4,00
Estudiante4927;8,00;7,00;7,50
Estudiante4928;2,00;3,00;2,50
Estudiante4929;5,00;7,00;6,00
Estudiante4930;7,00;1,00;4,00
Estudiante4931;1,00;7,00;4,00
Estudiante4932;10,00;7,00;8,50
Estudiante4933;3,00;5,00;4,00
Estudiante4934;1,00;2,00;1,50
Estudiante4935;7,00;6,00;6,50
Estudiante4936;4,00;3,00;3,50
Estudiante4937;2,00;3,00;2,50
Estudiante4938;10,00;8,00;9,00
Estudiante4939;3,00;4,00;3,50
Estudiante4940;6,00;2,00;4,00
Estudiante4941;8,00;9,00;8,50
Estudiante4942;7,00;2,00;4,50
Estudiante4943;6,00;1,00;3,50
Estudiante4944;8,00;6,00;7,00
Estudiante4945;8,00;1,00;4,50
Estudiante4946;9,00;5,00;7,00
Estudiante4947;5,00;9,00;7,00
Estudiante4948;6,00;5,00;5,50
Estudiante4949;2,00;5,00;3,50
Estudiante4950;8,00;8,00;8,00
Estudiante4951;10,00;8,00;9,00
Estudiante4952;9,00;2,00;5,50
Estudiante4953;9,00;5,00;7,00
Estudiante4954;2,00;8,00;5,00
Estudiante4955;6,00;10,00;8,00
Estudiante4956;4,00;10,00;7,00
Estudiante4957;9,00;9,00;9,00
Estudiante4958;7,00;4,00;5,50
Estudiante4959;2,00;10,00;6,00
Estudiante4960;7,00;5,00;6,00
Estudiante4961;3,00;6,00;4,50
Estudiante4962;1,00;8,00;4,50
Estudiante4963;8,00;2,00;5,00
Estudiante4964;1,00;2,00;1,50
Estudiante4965;5,00;4,00;4,50
Estudiante4966;6,00;2,00;4,00
Estudiante4967;10,00;5,00;7,50
Estudiante4968;9,00;4,00;6,50
Estudiante4969;1,00;1,00;1,00
Estudiante4970;5,00;7,00;6,00
Estudiante4971;1,00;5,00;3,00
Estudiante4972;1,00;4,00;2,50
Estudiante4973;2,00;10,00;6,00
Estudiante4974;2,00;7,00;4,50
Estudiante4975;3,00;9,00;6,00
Estudiante4976;10,00;8,00;9,00
Estudiante4977;4,00;5,00;4,50
Estudiante4978;5,00;9,00;7,00
Estudiante4979;9,00;8,00;8,50
Estudiante4980;10,00;6,00;8,00
Estudiante4981;4,00;1,00;2,50
Estudiante4982;6,00;7,00;6,50
Estudiante4983;5,00;3,00;4,00
Estudiante4984;1,00;3,00;2,00
Estudiante4985;5,00;8,00;6,50
Estudiante4986;9,00;8,00;8,50
Estudiante4987;7,00;1,00;4,00
Estudiante4988;2,00;4,00;3,00
Estudiante4989;9,00;4,00;6,50
Estudiante4990;1,00;3,00;2,00
Estudiante4991;7,00;3,00;5,00
Estudiante4992;6,00;9,00;7,50
Estudiante4993;1,00;8,00;4,50
Estudiante4994;5,00;8,00;6,50
Estudiante4995;10,00;8,00;9,00
Estudiante4996;5,00;9,00;7,00
Estudiante4997;8,00;10,00;9,00
Estudiante4998;7,00;9,00;8,00
Estudiante4999;8,00;6,00;7,00
Estudiante5000;9,00;9,00;9,00
Estudiante5001;6,00;6,00;6,00
Estudiante5002;6,00;9,00;7,50
Estudiante5003;6,00;9,00;7,50
Estudiante5004;2,00;1,00;1,50
Estudiante5005;10,00;6,00;8,00
Estudiante5006;7,00;6,00;6,50
Estudiante5007;9,00;7,00;8,00
Estudiante5008;2,00;10,00;6,00
Estudiante5009;2,00;7,00;4,50
Estudiante5010;5,00;2,00;3,50
Estudiante5011;10,00;1,00;5,50
Estudiante5012;4,00;5,00;4,50
Estudiante5013;2,00;8,00;5,00
Estudiante5014;7,00;10,00;8,50
Estudiante5015;6,00;9,00;7,50
Estudiante5016;10,00;5,00;7,50
Estudiante5017;8,00;6,00;7,00
Estudiante5018;10,00;7,00;8,50
Estudiante5019;8,00;7,00;7,50
Estudiante5020;4,00;4,00;4,00
Estudiante5021;2,00;9,00;5,50
Estudiante5022;10,00;10,00;10,00
Estudiante5023;10,00;9,00;9,50
Estudiante5024;7,00;5,00;6,00
Estudiante5025;8,00;8,00;8,00
Estudiante5026;8,00;7,00;7,50
Estudiante5027;8,00;3,00;5,50
Estudiante5028;9,00;4,00;6,50
Estudiante5029;9,00;9,00;9,00
Estudiante5030;3,00;8,00;5,50
Estudiante5031;5,00;2,00;3,50
Estudiante5032;1,00;3,00;2,00
Estudiante5033;1,00;10,00;5,50
Estudiante5034;4,00;1,00;2,50
Estudiante5035;9,00;10,00;9,50
Estudiante5036;4,00;10,00;7,00
Estudiante5037;8,00;10,00;9,00
Estudiante5038;9,00;4,00;6,50
Estudiante5039;5,00;3,00;4,00
Estudiante5040;6,00;4,00;5,00
Estudiante5041;3,00;9,00;6,00
Estudiante5042;8,00;2,00;5,00
Estudiante5043;1,00;4,00;2,50
Estudiante5044;5,00;8,00;6,50
Estudiante5045;9,00;4,00;6,50
Estudiante5046;2,00;2,00;2,00
Estudiante5047;6,00;3,00;4,50
Estudiante5048;8,00;2,00;5,00
Estudiante5049;10,00;3,00;6,50
Estudiante5050;5,00;2,00;3,50
Estudiante5051;2,00;9,00;5,50
Estudiante5052;3,00;6,00;4,50
Estudiante5053;9,00;4,00;6,50
Estudiante5054;10,00;7,00;8,50
Estudiante5055;1,00;10,00;5,50
Estudiante5056;8,00;2,00;5,00
Estudiante5057;10,00;5,00;7,50
Estudiante5058;6,00;5,00;5,50
Estudiante5059;4,00;9,00;6,50
Estudiante5060;10,00;10,00;10,00
Estudiante5061;6,00;2,00;4,00
Estudiante5062;1,00;1,00;1,00
Estudiante5063;2,00;3,00;2,50
Estudiante5064;1,00;9,00;5,00
Estudiante5065;8,00;6,00;7,00
Estudiante5066;5,00;4,00;4,50
Estudiante5067;9,00;7,00;8,00
Estudiante5068;8,00;1,00;4,50
Estudiante5069;9,00;3,00;6,00
Estudiante5070;3,00;9,00;6,00
Estudiante5071;9,00;7,00;8,00
Estudiante5072;10,00;3,00;6,50
Estudiante5073;1,00;10,00;5,50
Estudiante5074;5,00;6,00;5,50
Estudiante5075;3,00;7,00;5,00
Estudiante5076;10,00;4,00;7,00
Estudiante5077;7,00;4,00;5,50
Estudiante5078;6,00;7,00;6,50
Estudiante5079;6,00;4,00;5,00
Estudiante5080;8,00;3,00;5,50
Estudiante5081;4,00;7,00;5,50
Estudiante5082;9,00;2,00;5,50
Estudiante5083;7,00;1,00;4,00
Estudiante5084;9,00;7,00;8,00
Estudiante5085;9,00;5,00;7,00
Estudiante5086;4,00;8,00;6,00
Estudiante5087;7,00;6,00;6,50
Estudiante5088;4,00;8,00;6,00
Estudiante5089;3,00;10,00;6,50
Estudiante5090;10,00;1,00;5,50
Estudiante5091;10,00;7,00;8,50
Estudiante5092;5,00;7,00;6,00
Estudiante5093;7,00;1,00;4,00
Estudiante5094;5,00;10,00;7,50
Estudiante5095;2,00;8,00;5,00
Estudiante5096;8,00;2,00;5,00
Estudiante5097;9,00;6,00;7,50
Estudiante5098;6,00;4,00;5,00
Estudiante5099;7,00;7,00;7,00
Estudiante5100;1,00;5,00;3,00
Estudiante5101;1,00;6,00;3,50
Estudiante5102;2,00;8,00;5,00
Estudiante5103;8,00;3,00;5,50
Estudiante5104;8,00;4,00;6,00
Estudiante5105;10,00;4,00;7,00
Estudiante5106;6,00;8,00;7,00
Estudiante5107;10,00;7,00;8,50
Estudiante5108;7,00;5,00;6,00
Estudiante5109;3,00;10,00;6,50
Estudiante5110;4,00;9,00;6,50
Estudiante5111;1,00;3,00;2,00
Estudiante5112;3,00;2,00;2,50
Estudiante5113;4,00;1,00;2,50
Estudiante5114;8,00;4,00;6,00
Estudiante5115;3,00;4,00;3,50
Estudiante5116;4,00;9,00;6,50
Estudiante5117;6,00;8,00;7,00
Estudiante5118;3,00;1,00;2,00
Estudiante5119;2,00;8,00;5,00
Estudiante5120;2,00;4,00;3,00
Estudiante5121;6,00;2,00;4,00
Estudiante5122;10,00;4,00;7,00
Estudiante5123;1,00;5,00;3,00
Estudiante5124;1,00;4,00;2,50
Estudiante5125;6,00;8,00;7,00
Estudiante5126;3,00;8,00;5,50
Estudiante5127;6,00;5,00;5,50
Estudiante5128;10,00;7,00;8,50
Estudiante5129;1,00;8,00;4,50
Estudiante5130;5,00;5,00;5,00
Estudiante5131;3,00;3,00;3,00
Estudiante5132;2,00;8,00;5,00
Estudiante5133;4,00;4,00;4,00
Estudiante5134;7,00;9,00;8,00
Estudiante5135;7,00;6,00;6,50
Estudiante5136;9,00;3,00;6,00
Estudiante5137;2,00;6,00;4,00
Estudiante5138;4,00;3,00;3,50
Estudiante5139;7,00;9,00;8,00
Estudiante5140;1,00;7,00;4,00
Estudiante5141;8,00;3,00;5,50
Estudiante5142;9,00;3,00;6,00
Estudiante5143;2,00;10,00;6,00
Estudiante5144;7,00;4,00;5,50
Estudiante5145;10,00;3,00;6,50
Estudiante5146;3,00;9,00;6,00
Estudiante5147;1,00;1,00;1,00
Estudiante5148;3,00;5,00;4,00
Estudiante5149;3,00;8,00;5,50
Estudiante5150;5,00;10,00;7,50
Estudiante5151;3,00;9,00;6,00
Estudiante5152;7,00;6,00;6,50
Estudiante5153;5,00;6,00;5,50
Estudiante5154;8,00;1,00;4,50
Estudiante5155;3,00;6,00;4,50
Estudiante5156;2,00;9,00;5,50
Estudiante5157;6,00;6,00;6,00
Estudiante5158;7,00;4,00;5,50
Estudiante5159;4,00;3,00;3,50
Estudiante5160;5,00;8,00;6,50
Estudiante5161;1,00;9,00;5,00
Estudiante5162;1,00;7,00;4,00
Estudiante5163;6,00;9,00;7,50
Estudiante5164;4,00;9,00;6,50
Estudiante5165;5,00;1,00;3,00
Estudiante5166;8,00;8,00;8,00
Estudiante5167;5,00;8,00;6,50
Estudiante5168;6,00;3,00;4,50
Estudiante5169;5,00;2,00;3,50
Estudiante5170;9,00;4,00;6,50
Estudiante5171;3,00;3,00;3,00
Estudiante5172;4,00;1,00;2,50
Estudiante5173;9,00;3,00;6,00
Estudiante5174;7,00;10,00;8,50
Estudiante5175;8,00;7,00;7,50
Estudiante5176;1,00;3,00;2,00
Estudiante5177;5,00;7,00;6,00
Estudiante5178;6,00;2,00;4,00
Estudiante5179;1,00;7,00;4,00
Estudiante5180;7,00;9,00;8,00
Estudiante5181;6,00;3,00;4,50
Estudiante5182;7,00;4,00;5,50
Estudiante5183;8,00;7,00;7,50
Estudiante5184;6,00;4,00;5,00
Estudiante5185;2,00;6,00;4,00
Estudiante5186;10,00;3,00;6,50
Estudiante5187;6,00;8,00;7,00
Estudiante5188;9,00;4,00;6,50
Estudiante5189;6,00;2,00;4,00
Estudiante5190;6,00;8,00;7,00
Estudiante5191;1,00;5,00;3,00
Estudiante5192;9,00;10,00;9,50
Estudiante5193;7,00;5,00;6,00
Estudiante5194;4,00;2,00;3,00
Estudiante5195;10,00;1,00;5,50
Estudiante5196;1,00;8,00;4,50
Estudiante5197;9,00;2,00;5,50
Estudiante5198;8,00;6,00;7,00
Estudiante5199;10,00;8,00;9,00
Estudiante5200;5,00;3,00;4,00
Estudiante5201;5,00;9,00;7,00
Estudiante5202;10,00;1,00;5,50
Estudiante5203;6,00;4,00;5,00
Estudiante5204;7,00;8,00;7,50
Estudiante5205;5,00;4,00;4,50
Estudiante5206;9,00;7,00;8,00
Estudiante5207;9,00;4,00;6,50
Estudiante5208;5,00;4,00;4,50
Estudiante5209;6,00;9,00;7,50
Estudiante5210;8,00;3,00;5,50
Estudiante5211;5,00;5,00;5,00
Estudiante5212;5,00;1,00;3,00
Estudiante5213;5,00;4,00;4,50
Estudiante5214;8,00;2,00;5,00
Estudiante5215;3,00;3,00;3,00
Estudiante5216;8,00;4,00;6,00
Estudiante5217;10,00;8,00;9,00
Estudiante5218;5,00;3,00;4,00
Estudiante5219;3,00;10,00;6,50
Estudiante5220;1,00;10,00;5,50
Estudiante5221;10,00;9,00;9,50
Estudiante5222;9,00;9,00;9,00
Estudiante5223;9,00;7,00;8,00
Estudiante5224;5,00;8,00;6,50
Estudiante5225;6,00;7,00;6,50
Estudiante5226;8,00;2,00;5,00
Estudiante5227;7,00;7,00;7,00
Estudiante5228;8,00;1,00;4,50
Estudiante5229;8,00;4,00;6,00
Estudiante5230;7,00;8,00;7,50
Estudiante5231;1,00;4,00;2,50
Estudiante5232;5,00;9,00;7,00
Estudiante5233;3,00;8,00;5,50
Estudiante5234;6,00;5,00;5,50
Estudiante5235;5,00;6,00;5,50
Estudiante5236;6,00;7,00;6,50
Estudiante5237;10,00;9,00;9,50
Estudiante5238;5,00;5,00;5,00
Estudiante5239;9,00;5,00;7,00
Estudiante5240;8,00;5,00;6,50
Estudiante5241;10,00;1,00;5,50
Estudiante5242;2,00;9,00;5,50
Estudiante5243;2,00;10,00;6,00
Estudiante5244;8,00;9,00;8,50
Estudiante5245;7,00;6,00;6,50
Estudiante5246;5,00;2,00;3,50
Estudiante5247;9,00;8,00;8,50
Estudiante5248;5,00;4,00;4,50
Estudiante5249;6,00;6,00;6,00
Estudiante5250;5,00;10,00;7,50
Estudiante5251;10,00;10,00;10,00
Estudiante5252;10,00;10,00;10,00
Estudiante5253;7,00;5,00;6,00
Estudiante5254;8,00;1,00;4,50
Estudiante5255;4,00;4,00;4,00
Estudiante5256;3,00;4,00;3,50
Estudiante5257;5,00;8,00;6,50
Estudiante5258;9,00;4,00;6,50
Estudiante5259;6,00;8,00;7,00
Estudiante5260;1,00;6,00;3,50
Estudiante5261;7,00;6,00;6,50
Estudiante5262;8,00;4,00;6,00
Estudiante5263;3,00;3,00;3,00
Estudiante5264;4,00;6,00;5,00
Estudiante5265;6,00;6,00;6,00
Estudiante5266;7,00;5,00;6,00
Estudiante5267;10,00;9,00;9,50
Estudiante5268;10,00;6,00;8,00
Estudiante5269;6,00;2,00;4,00
Estudiante5270;10,00;8,00;9,00
Estudiante5271;3,00;1,00;2,00
Estudiante5272;9,00;9,00;9,00
Estudiante5273;6,00;1,00;3,50
Estudiante5274;8,00;8,00;8,00
Estudiante5275;9,00;8,00;8,50
Estudiante5276;5,00;4,00;4,50
Estudiante5277;8,00;2,00;5,00
Estudiante5278;5,00;4,00;4,50
Estudiante5279;4,00;8,00;6,00
Estudiante5280;10,00;7,00;8,50
Estudiante5281;9,00;4,00;6,50
Estudiante5282;3,00;10,00;6,50
Estudiante5283;3,00;9,00;6,00
Estudiante5284;5,00;7,00;6,00
Estudiante5285;8,00;8,00;8,00
Estudiante5286;4,00;2,00;3,00
Estudiante5287;8,00;5,00;6,50
Estudiante5288;10,00;3,00;6,50
Estudiante5289;8,00;7,00;7,50
Estudiante5290;8,00;6,00;7,00
Estudiante5291;7,00;4,00;5,50
Estudiante5292;6,00;2,00;4,00
Estudiante5293;8,00;2,00;5,00
Estudiante5294;8,00;1,00;4,50
Estudiante5295;2,00;6,00;4,00
Estudiante5296;3,00;1,00;2,00
Estudiante5297;2,00;6,00;4,00
Estudiante5298;4,00;6,00;5,00
Estudiante5299;3,00;5,00;4,00
Estudiante5300;5,00;7,00;6,00
Estudiante5301;8,00;8,00;8,00
Estudiante5302;7,00;5,00;6,00
Estudiante5303;9,00;3,00;6,00
Estudiante5304;9,00;6,00;7,50
Estudiante5305;1,00;8,00;4,50
Estudiante5306;4,00;7,00;5,50
Estudiante5307;8,00;2,00;5,00
Estudiante5308;6,00;9,00;7,50
Estudiante5309;7,00;3,00;5,00
Estudiante5310;1,00;1,00;1,00
Estudiante5311;9,00;4,00;6,50
Estudiante5312;3,00;3,00;3,00
Estudiante5313;9,00;5,00;7,00
Estudiante5314;10,00;6,00;8,00
Estudiante5315;10,00;10,00;10,00
Estudiante5316;5,00;5,00;5,00
Estudiante5317;9,00;2,00;5,50
Estudiante5318;1,00;5,00;3,00
Estudiante5319;4,00;1,00;2,50
Estudiante5320;2,00;9,00;5,50
Estudiante5321;7,00;8,00;7,50
Estudiante5322;9,00;7,00;8,00
Estudiante5323;7,00;9,00;8,00
Estudiante5324;4,00;1,00;2,50
Estudiante5325;6,00;3,00;4,50
Estudiante5326;4,00;5,00;4,50
Estudiante5327;7,00;4,00;5,50
Estudiante5328;1,00;3,00;2,00
Estudiante5329;5,00;9,00;7,00
Estudiante5330;10,00;5,00;7,50
Estudiante5331;1,00;5,00;3,00
Estudiante5332;7,00;6,00;6,50
Estudiante5333;9,00;4,00;6,50
Estudiante5334;1,00;1,00;1,00
Estudiante5335;3,00;6,00;4,50
Estudiante5336;7,00;3,00;5,00
Estudiante5337;4,00;8,00;6,00
Estudiante5338;6,00;3,00;4,50
Estudiante5339;10,00;7,00;8,50
Estudiante5340;8,00;3,00;5,50
Estudiante5341;1,00;8,00;4,50
Estudiante5342;5,00;10,00;7,50
Estudiante5343;9,00;2,00;5,50
Estudiante5344;7,00;1,00;4,00
Estudiante5345;4,00;2,00;3,00
Estudiante5346;8,00;3,00;5,50
Estudiante5347;4,00;3,00;3,50
Estudiante5348;5,00;6,00;5,50
Estudiante5349;5,00;9,00;7,00
Estudiante5350;9,00;1,00;5,00
Estudiante5351;9,00;2,00;5,50
Estudiante5352;7,00;3,00;5,00
Estudiante5353;6,00;7,00;6,50
Estudiante5354;6,00;9,00;7,50
Estudiante5355;4,00;10,00;7,00
Estudiante5356;6,00;1,00;3,50
Estudiante5357;7,00;8,00;7,50
Estudiante5358;10,00;3,00;6,50
Estudiante5359;4,00;7,00;5,50
Estudiante5360;4,00;4,00;4,00
Estudiante5361;9,00;9,00;9,00
Estudiante5362;1,00;3,00;2,00
Estudiante5363;10,00;8,00;9,00
Estudiante5364;6,00;4,00;5,00
Estudiante5365;1,00;3,00;2,00
Estudiante5366;1,00;3,00;2,00
Estudiante5367;1,00;9,00;5,00
Estudiante5368;10,00;7,00;8,50
Estudiante5369;8,00;2,00;5,00
Estudiante5370;5,00;10,00;7,50
Estudiante5371;6,00;9,00;7,50
Estudiante5372;4,00;6,00;5,00
Estudiante5373;2,00;10,00;6,00
Estudiante5374;2,00;6,00;4,00
Estudiante5375;5,00;8,00;6,50
Estudiante5376;9,00;6,00;7,50
Estudiante5377;3,00;5,00;4,00
Estudiante5378;7,00;4,00;5,50
Estudiante5379;1,00;1,00;1,00
Estudiante5380;9,00;6,00;7,50
Estudiante5381;4,00;6,00;5,00
Estudiante5382;9,00;2,00;5,50
Estudiante5383;9,00;2,00;5,50
Estudiante5384;8,00;6,00;7,00
Estudiante5385;9,00;5,00;7,00
Estudiante5386;4,00;6,00;5,00
Estudiante5387;7,00;1,00;4,00
Estudiante5388;9,00;6,00;7,50
Estudiante5389;2,00;5,00;3,50
Estudiante5390;2,00;4,00;3,00
Estudiante5391;5,00;8,00;6,50
Estudiante5392;9,00;2,00;5,50
Estudiante5393;10,00;7,00;8,50
Estudiante5394;8,00;3,00;5,50
Estudiante5395;7,00;2,00;4,50
Estudiante5396;2,00;9,00;5,50
Estudiante5397;5,00;2,00;3,50
Estudiante5398;8,00;1,00;4,50
Estudiante5399;8,00;5,00;6,50
Estudiante5400;4,00;4,00;4,00
Estudiante5401;6,00;10,00;8,00
Estudiante5402;6,00;5,00;5,50
Estudiante5403;6,00;10,00;8,00
Estudiante5404;3,00;2,00;2,50
Estudiante5405;6,00;10,00;8,00
Estudiante5406;6,00;9,00;7,50
Estudiante5407;3,00;7,00;5,00
Estudiante5408;6,00;10,00;8,00
Estudiante5409;10,00;6,00;8,00
Estudiante5410;3,00;8,00;5,50
Estudiante5411;1,00;9,00;5,00
Estudiante5412;4,00;9,00;6,50
Estudiante5413;2,00;1,00;1,50
Estudiante5414;6,00;6,00;6,00
Estudiante5415;3,00;7,00;5,00
Estudiante5416;5,00;2,00;3,50
Estudiante5417;1,00;9,00;5,00
Estudiante5418;8,00;4,00;6,00
Estudiante5419;9,00;2,00;5,50
Estudiante5420;4,00;9,00;6,50
Estudiante5421;8,00;3,00;5,50
Estudiante5422;3,00;10,00;6,50
Estudiante5423;6,00;10,00;8,00
Estudiante5424;5,00;3,00;4,00
Estudiante5425;2,00;2,00;2,00
Estudiante5426;1,00;1,00;1,00
Estudiante5427;9,00;6,00;7,50
Estudiante5428;6,00;7,00;6,50
Estudiante5429;7,00;10,00;8,50
Estudiante5430;8,00;4,00;6,00
Estudiante5431;7,00;8,00;7,50
Estudiante5432;9,00;4,00;6,50
Estudiante5433;6,00;1,00;3,50
Estudiante5434;1,00;1,00;1,00
Estudiante5435;8,00;6,00;7,00
Estudiante5436;10,00;7,00;8,50
Estudiante5437;8,00;1,00;4,50
Estudiante5438;9,00;1,00;5,00
Estudiante5439;7,00;5,00;6,00
Estudiante5440;9,00;3,00;6,00
Estudiante5441;2,00;5,00;3,50
Estudiante5442;10,00;8,00;9,00
Estudiante5443;2,00;8,00;5,00
Estudiante5444;4,00;1,00;2,50
Estudiante5445;4,00;3,00;3,50
Estudiante5446;4,00;8,00;6,00
Estudiante5447;7,00;1,00;4,00
Estudiante5448;5,00;8,00;6,50
Estudiante5449;10,00;7,00;8,50
Estudiante5450;10,00;7,00;8,50
Estudiante5451;8,00;1,00;4,50
Estudiante5452;7,00;10,00;8,50
Estudiante5453;7,00;4,00;5,50
Estudiante5454;8,00;8,00;8,00
Estudiante5455;2,00;5,00;3,50
Estudiante5456;1,00;10,00;5,50
Estudiante5457;10,00;3,00;6,50
Estudiante5458;2,00;8,00;5,00
Estudiante5459;10,00;4,00;7,00
Estudiante5460;8,00;4,00;6,00
Estudiante5461;9,00;9,00;9,00
Estudiante5462;2,00;9,00;5,50
Estudiante5463;3,00;4,00;3,50
Estudiante5464;2,00;1,00;1,50
Estudiante5465;10,00;7,00;8,50
Estudiante5466;1,00;2,00;1,50
Estudiante5467;6,00;10,00;8,00
Estudiante5468;3,00;4,00;3,50
Estudiante5469;1,00;3,00;2,00
Estudiante5470;2,00;3,00;2,50
Estudiante5471;5,00;1,00;3,00
Estudiante5472;5,00;3,00;4,00
Estudiante5473;5,00;8,00;6,50
Estudiante5474;7,00;2,00;4,50
Estudiante5475;7,00;5,00;6,00
Estudiante5476;3,00;4,00;3,50
Estudiante5477;4,00;2,00;3,00
Estudiante5478;10,00;5,00;7,50
Estudiante5479;7,00;1,00;4,00
Estudiante5480;8,00;5,00;6,50
Estudiante5481;7,00;1,00;4,00
Estudiante5482;2,00;7,00;4,50
Estudiante5483;6,00;9,00;7,50
Estudiante5484;10,00;4,00;7,00
Estudiante5485;5,00;4,00;4,50
Estudiante5486;7,00;3,00;5,00
Estudiante5487;4,00;6,00;5,00
Estudiante5488;7,00;8,00;7,50
Estudiante5489;7,00;10,00;8,50
Estudiante5490;5,00;4,00;4,50
Estudiante5491;4,00;2,00;3,00
Estudiante5492;6,00;10,00;8,00
Estudiante5493;1,00;8,00;4,50
Estudiante5494;7,00;10,00;8,50
Estudiante5495;3,00;8,00;5,50
Estudiante5496;4,00;4,00;4,00
Estudiante5497;5,00;10,00;7,50
Estudiante5498;4,00;9,00;6,50
Estudiante5499;2,00;5,00;3,50
Estudiante5500;2,00;3,00;2,50
Estudiante5501;3,00;1,00;2,00
Estudiante5502;4,00;9,00;6,50
Estudiante5503;10,00;10,00;10,00
Estudiante5504;6,00;10,00;8,00
Estudiante5505;5,00;3,00;4,00
Estudiante5506;5,00;6,00;5,50
Estudiante5507;4,00;4,00;4,00
Estudiante5508;4,00;7,00;5,50
Estudiante5509;2,00;6,00;4,00
Estudiante5510;6,00;8,00;7,00
Estudiante5511;5,00;7,00;6,00
Estudiante5512;1,00;1,00;1,00
Estudiante5513;4,00;1,00;2,50
Estudiante5514;10,00;10,00;10,00
Estudiante5515;8,00;6,00;7,00
Estudiante5516;3,00;6,00;4,50
Estudiante5517;1,00;4,00;2,50
Estudiante5518;8,00;6,00;7,00
Estudiante5519;3,00;8,00;5,50
Estudiante5520;10,00;3,00;6,50
Estudiante5521;3,00;5,00;4,00
Estudiante5522;9,00;3,00;6,00
Estudiante5523;6,00;4,00;5,00
Estudiante5524;4,00;4,00;4,00
Estudiante5525;1,00;4,00;2,50
Estudiante5526;4,00;4,00;4,00
Estudiante5527;3,00;8,00;5,50
Estudiante5528;8,00;1,00;4,50
Estudiante5529;3,00;1,00;2,00
Estudiante5530;4,00;5,00;4,50
Estudiante5531;10,00;3,00;6,50
Estudiante5532;2,00;9,00;5,50
Estudiante5533;6,00;4,00;5,00
Estudiante5534;8,00;8,00;8,00
Estudiante5535;6,00;1,00;3,50
Estudiante5536;6,00;6,00;6,00
Estudiante5537;9,00;8,00;8,50
Estudiante5538;2,00;5,00;3,50
Estudiante5539;2,00;7,00;4,50
Estudiante5540;5,00;9,00;7,00
Estudiante5541;3,00;3,00;3,00
Estudiante5542;9,00;6,00;7,50
Estudiante5543;2,00;5,00;3,50
Estudiante5544;10,00;1,00;5,50
Estudiante5545;3,00;3,00;3,00
Estudiante5546;9,00;9,00;9,00
Estudiante5547;2,00;8,00;5,00
Estudiante5548;1,00;7,00;4,00
Estudiante5549;5,00;6,00;5,50
Estudiante5550;1,00;9,00;5,00
Estudiante5551;10,00;3,00;6,50
Estudiante5552;7,00;3,00;5,00
Estudiante5553;2,00;6,00;4,00
Estudiante5554;5,00;6,00;5,50
Estudiante5555;4,00;10,00;7,00
Estudiante5556;6,00;3,00;4,50
Estudiante5557;6,00;10,00;8,00
Estudiante5558;4,00;1,00;2,50
Estudiante5559;6,00;3,00;4,50
Estudiante5560;2,00;5,00;3,50
Estudiante5561;4,00;2,00;3,00
Estudiante5562;10,00;6,00;8,00
Estudiante5563;10,00;7,00;8,50
Estudiante5564;6,00;5,00;5,50
Estudiante5565;8,00;4,00;6,00
Estudiante5566;3,00;3,00;3,00
Estudiante5567;1,00;10,00;5,50
Estudiante5568;10,00;7,00;8,50
Estudiante5569;1,00;3,00;2,00
Estudiante5570;7,00;7,00;7,00
Estudiante5571;7,00;1,00;4,00
Estudiante5572;10,00;9,00;9,50
Estudiante5573;1,00;4,00;2,50
Estudiante5574;7,00;8,00;7,50
Estudiante5575;1,00;8,00;4,50
Estudiante5576;7,00;10,00;8,50
Estudiante5577;7,00;3,00;5,00
Estudiante5578;5,00;7,00;6,00
Estudiante5579;6,00;4,00;5,00
Estudiante5580;9,00;3,00;6,00
Estudiante5581;9,00;4,00;6,50
Estudiante5582;8,00;6,00;7,00
Estudiante5583;4,00;5,00;4,50
Estudiante5584;7,00;2,00;4,50
Estudiante5585;8,00;6,00;7,00
Estudiante5586;8,00;6,00;7,00
Estudiante5587;4,00;1,00;2,50
Estudiante5588;7,00;10,00;8,50
Estudiante5589;10,00;4,00;7,00
Estudiante5590;5,00;4,00;4,50
Estudiante5591;4,00;2,00;3,00
Estudiante5592;3,00;4,00;3,50
Estudiante5593;4,00;6,00;5,00
Estudiante5594;7,00;3,00;5,00
Estudiante5595;6,00;6,00;6,00
Estudiante5596;10,00;6,00;8,00
Estudiante5597;8,00;5,00;6,50
Estudiante5598;3,00;5,00;4,00
Estudiante5599;4,00;6,00;5,00
Estudiante5600;8,00;7,00;7,50
Estudiante5601;4,00;3,00;3,50
Estudiante5602;1,00;8,00;4,50
Estudiante5603;3,00;2,00;2,50
Estudiante5604;10,00;8,00;9,00
Estudiante5605;8,00;4,00;6,00
Estudiante5606;8,00;10,00;9,00
Estudiante5607;3,00;6,00;4,50
Estudiante5608;3,00;5,00;4,00
Estudiante5609;4,00;9,00;6,50
Estudiante5610;10,00;4,00;7,00
Estudiante5611;7,00;1,00;4,00
Estudiante5612;1,00;8,00;4,50
Estudiante5613;7,00;10,00;8,50
Estudiante5614;7,00;3,00;5,00
Estudiante5615;4,00;9,00;6,50
Estudiante5616;3,00;1,00;2,00
Estudiante5617;5,00;5,00;5,00
Estudiante5618;10,00;10,00;10,00
Estudiante5619;1,00;6,00;3,50
Estudiante5620;1,00;4,00;2,50
Estudiante5621;4,00;2,00;3,00
Estudiante5622;1,00;2,00;1,50
Estudiante5623;7,00;3,00;5,00
Estudiante5624;1,00;3,00;2,00
